ID,Email,Name,Rep_Or_Director,Status,Region,Team_Currency,Team,Country
21435,mfujimoto@indeed.com,Samantha Fujimoto,Rep,Active,Asia-Pac,JPY,Orange,Japan
21307,iyamaguchi@indeed.com,Danny Yamaguchi,Rep,Active,Asia-Pac,JPY,Apple,Japan
31303,doshima@indeed.com,Hideaki Oshima,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
38802,anegishi@indeed.com,Keith Negishi,Rep,Active,Asia-Pac,JPY,Grape,Japan
4013,aoi@indeed.com,Florence Yamazaki,Rep,Active,Asia-Pac,JPY,Cherry,Japan
10919,yminami@indeed.com,Jennifer Minami,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
11912,anagao@indeed.com,Jason Nagao,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
14619,tinose@indeed.com,Yoshikatsu Inose,Rep,Active,Asia-Pac,JPY,Orange,Japan
18246,tsugimoto@indeed.com,Grant Sugimoto,Rep,Active,Asia-Pac,JPY,Apple,Japan
19734,ytakenawa@indeed.com,Kaitlin Takenawa,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
27604,ryotat@indeed.com,Juanita Takai,Rep,Active,Asia-Pac,JPY,Grape,Japan
28290,rnozaki@indeed.com,Graham Nozaki,Rep,Active,Asia-Pac,JPY,Cherry,Japan
28912,tsakaki@indeed.com,Diren Sakaki,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
34335,dkobayashi@indeed.com,Tetsuya Kobayashi,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
16278,shhayashi@indeed.com,Aimee Hayashi,Rep,Active,Asia-Pac,JPY,Orange,Japan
16948,wsawada@indeed.com,Emma Sawada,Rep,Active,Asia-Pac,JPY,Apple,Japan
18570,ryot@indeed.com,Elizabeth Tanaka,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
18535,ttamaoki@indeed.com,Catarina Tamaoki,Rep,Active,Asia-Pac,JPY,Grape,Japan
18862,kyoshida@indeed.com,Marcus Yoshida,Rep,Active,Asia-Pac,JPY,Cherry,Japan
21450,yshimanaka@indeed.com,Julie Shimanaka,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
21393,rsaito@indeed.com,Tetsuo Saito,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
21454,riwamoto@indeed.com,Miriam Iwamoto,Rep,Active,Asia-Pac,JPY,Orange,Japan
21615,masada@indeed.com,Clare Asada,Rep,Active,Asia-Pac,JPY,Apple,Japan
21653,kmori@indeed.com,Misato Mori,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
25725,rhatano@indeed.com,Takahiro Hatano,Rep,Active,Asia-Pac,JPY,Grape,Japan
26513,ykishigami@indeed.com,Dominic Kishigami,Rep,Active,Asia-Pac,JPY,Cherry,Japan
29808,yoitani@indeed.com,Didi Oitani,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
34356,oichii@indeed.com,Angelo Ichii,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
5849,kyohein@indeed.com,Ella Nishizaki,Rep,Active,Asia-Pac,JPY,Orange,Japan
10097,yadachi@indeed.com,Kotetsu Adachi,Rep,Active,Asia-Pac,JPY,Apple,Japan
18889,neda@indeed.com,David Eda,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
23966,kfuse@indeed.com,Taishe Fuse,Rep,Active,Asia-Pac,JPY,Grape,Japan
25205,tiio@indeed.com,Kat Iio,Rep,Active,Asia-Pac,JPY,Cherry,Japan
27102,yhosono@indeed.com,Tomonori Hosono,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
31321,kchiba@indeed.com,Shunta Chiba,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
35352,dsakai@indeed.com,Nicholas Sakai,Rep,Active,Asia-Pac,JPY,Orange,Japan
38799,thiruma@indeed.com,Christopher Hiruma,Rep,Active,Asia-Pac,JPY,Apple,Japan
38805,shashimoto@indeed.com,Tim Hashimoto,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
10574,kesasaki@indeed.com,Tyler Sasaki,Rep,Active,Asia-Pac,JPY,Grape,Japan
14650,stsurui@indeed.com,Kaitlyn Tsurui,Rep,Active,Asia-Pac,JPY,Cherry,Japan
16276,kkakyo@indeed.com,Ryo Kakyo,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
16946,tueshita@indeed.com,Pavel Ueshita,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
18242,ritaya@indeed.com,Jonathan Itaya,Rep,Active,Asia-Pac,JPY,Orange,Japan
19743,ktamai@indeed.com,Brittney Tamai,Rep,Active,Asia-Pac,JPY,Apple,Japan
21451,kchujo@indeed.com,Cai Chujo,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
21452,thiguchi@indeed.com,Eliannys Higuchi,Rep,Active,Asia-Pac,JPY,Grape,Japan
26489,takeshim@indeed.com,Tomonori Matsumoto,Rep,Active,Asia-Pac,JPY,Cherry,Japan
27109,takayan@indeed.com,John Nakajima,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
27100,ttaniyama@indeed.com,Cat Taniyama,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
28973,hsakamoto@indeed.com,Ciara Sakamoto,Rep,Active,Asia-Pac,JPY,Orange,Japan
30451,ryosuken@indeed.com,Bria Nakamura,Rep,Active,Asia-Pac,JPY,Apple,Japan
35908,mchiba@indeed.com,Tomoyuki Chiba,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
35877,hkozai@indeed.com,Carlos Kozai,Rep,Active,Asia-Pac,JPY,Grape,Japan
9773,masuzuki@indeed.com,Nirmal Suzuki,Rep,Active,Asia-Pac,JPY,Cherry,Japan
17494,ksasajima@indeed.com,Tony Sasajima,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
17926,hkurusu@indeed.com,Naoyuki Kurusu,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
20113,rfujita@indeed.com,Aisling Fujita,Rep,Active,Asia-Pac,JPY,Orange,Japan
21433,tkusumoto@indeed.com,Paul Kusumoto,Rep,Active,Asia-Pac,JPY,Apple,Japan
24029,rnishio@indeed.com,Jeff Nishio,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
29800,lasamizu@indeed.com,Tobias Asamizu,Rep,Active,Asia-Pac,JPY,Grape,Japan
30452,kmidorikawa@indeed.com,Sandrine Midorikawa,Rep,Active,Asia-Pac,JPY,Cherry,Japan
31301,knoda@indeed.com,Berenice Noda,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
38811,akiuchi@indeed.com,Wayne Kiuchi,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
38792,shogos@indeed.com,Michelle Suzuki,Rep,Active,Asia-Pac,JPY,Orange,Japan
5627,hideyuki@indeed.com,Aisha Takagi,Rep,Active,Asia-Pac,JPY,Apple,Japan
12823,kukai@indeed.com,Samantha Ukai,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
16944,komori@indeed.com,Malekul Omori,Rep,Active,Asia-Pac,JPY,Grape,Japan
16941,yoki@indeed.com,Wylie Oki,Rep,Active,Asia-Pac,JPY,Cherry,Japan
18260,kharuyama@indeed.com,Rosalie Haruyama,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
18860,sebihara@indeed.com,Jeremy Ebihara,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
21311,tochi@indeed.com,Giovanni Ochi,Rep,Active,Asia-Pac,JPY,Orange,Japan
29799,skuno@indeed.com,Michael Kuno,Rep,Active,Asia-Pac,JPY,Apple,Japan
38806,junkih@indeed.com,James Hemmi,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
38809,yfunato@indeed.com,Frank Funato,Rep,Active,Asia-Pac,JPY,Grape,Japan
9778,ssakata@indeed.com,Eleonora Sakata,Rep,Active,Asia-Pac,JPY,Cherry,Japan
10638,kmiyakawa@indeed.com,Masayuki Miyakawa,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
12825,yendo@indeed.com,David Endo,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
16241,masahirow@indeed.com,Alina Watanabe,Rep,Active,Asia-Pac,JPY,Orange,Japan
17936,yusukes@indeed.com,Cassandra Suzuki,Rep,Active,Asia-Pac,JPY,Apple,Japan
25197,kizumi@indeed.com,Koki Izumi,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
28288,jouchi@indeed.com,Navneet Ouchi,Rep,Active,Asia-Pac,JPY,Grape,Japan
28976,kokii@indeed.com,Michael Izumi,Rep,Active,Asia-Pac,JPY,Cherry,Japan
31310,mnishioka@indeed.com,Kohei Nishioka,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
35353,moishikawa@indeed.com,Sidney Ishikawa,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
38795,yowa@indeed.com,Samuel Owa,Rep,Active,Asia-Pac,JPY,Orange,Japan
8258,kaiji@indeed.com,Yoshiki Nemoto,Rep,Active,Asia-Pac,JPY,Apple,Japan
10578,nhosaka@indeed.com,Keisuke Hosaka,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
12824,tnakazawa@indeed.com,Masaki Nakazawa,Rep,Active,Asia-Pac,JPY,Grape,Japan
16950,mtoyoda@indeed.com,Shin Toyoda,Rep,Active,Asia-Pac,JPY,Cherry,Japan
18531,shotaw@indeed.com,Marissa Watanabe,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
27687,yyokochi@indeed.com,Angelo Yokochi,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
28911,hkako@indeed.com,Keigi Kako,Rep,Active,Asia-Pac,JPY,Orange,Japan
35361,nkaneko@indeed.com,Mark Kaneko,Rep,Active,Asia-Pac,JPY,Apple,Japan
38797,megumim@indeed.com,Amy Mouri,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
10094,rhashizume@indeed.com,Mami Hashizume,Rep,Active,Asia-Pac,JPY,Grape,Japan
15189,ykodaira@indeed.com,Heather Kodaira,Rep,Active,Asia-Pac,JPY,Cherry,Japan
17472,sokada@indeed.com,Rachelle Okada,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
21434,dikeura@indeed.com,Mohamed Ikeura,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
23256,mmatsuo@indeed.com,Alison Matsuo,Rep,Active,Asia-Pac,JPY,Orange,Japan
26501,syuzawa@indeed.com,Linda Yuzawa,Rep,Active,Asia-Pac,JPY,Apple,Japan
28978,khomma@indeed.com,Jason Homma,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
35879,tiwakiri@indeed.com,Martin Iwakiri,Rep,Active,Asia-Pac,JPY,Grape,Japan
38798,hueoka@indeed.com,Subish Ueoka,Rep,Active,Asia-Pac,JPY,Cherry,Japan
3350,shota@indeed.com,Timothy Odo,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
14622,yatae@indeed.com,Josh Atae,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
16234,tarai@indeed.com,Hayato Arai,Rep,Active,Asia-Pac,JPY,Orange,Japan
18532,wishii@indeed.com,Robert Ishii,Rep,Active,Asia-Pac,JPY,Apple,Japan
24038,msatoyama@indeed.com,Eileen Satoyama,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
26502,kkato@indeed.com,Kallie Kato,Rep,Active,Asia-Pac,JPY,Grape,Japan
27101,ssakumoto@indeed.com,Aron Sakumoto,Rep,Active,Asia-Pac,JPY,Cherry,Japan
29379,kmatsumoto@indeed.com,Tobias Matsumoto,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
37218,migarashi@indeed.com,Annmarie Igarashi,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
38829,sfukushima@indeed.com,Sai Fukushima,Rep,Active,Asia-Pac,JPY,Orange,Japan
10924,yshinohara@indeed.com,David Shinohara,Rep,Active,Asia-Pac,JPY,Apple,Japan
16971,snakajo@indeed.com,Jonathan Nakajo,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
18539,kentay@indeed.com,Louis Yamamoto,Rep,Active,Asia-Pac,JPY,Grape,Japan
21360,mikik@indeed.com,Maria Kikuchi,Rep,Active,Asia-Pac,JPY,Cherry,Japan
25200,yusukef@indeed.com,Ashley Fujita,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
36279,ahattori@indeed.com,Maalik Hattori,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
21409,tishiguro@indeed.com,Anthony Ishiguro,Rep,Active,Asia-Pac,JPY,Orange,Japan
38794,ykanno@indeed.com,Hayato Kanno,Rep,Active,Asia-Pac,JPY,Apple,Japan
38810,ymiyahara@indeed.com,Ciaran Miyahara,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
7503,kyoshio@indeed.com,Michael Yoshio,Rep,Active,Asia-Pac,JPY,Grape,Japan
10925,aokuma@indeed.com,Emma Okuma,Rep,Active,Asia-Pac,JPY,Cherry,Japan
14624,hseki@indeed.com,Hiroki Seki,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
19699,hsuzuki@indeed.com,Julia Suzuki,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
19744,kogami@indeed.com,Joseph Ogami,Rep,Active,Asia-Pac,JPY,Orange,Japan
21366,tmorino@indeed.com,Taichi Morino,Rep,Active,Asia-Pac,JPY,Apple,Japan
23540,kmaruyama@indeed.com,Gerald Maruyama,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
27688,kokit@indeed.com,Jarne Tanaka,Rep,Active,Asia-Pac,JPY,Grape,Japan
28974,kemiyamoto@indeed.com,Jessy Miyamoto,Rep,Active,Asia-Pac,JPY,Cherry,Japan
29809,ymorohashi@indeed.com,Mayumi Morohashi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
33219,koono@indeed.com,Clemence Oono,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
38793,takanorii@indeed.com,Justin Ikeda,Rep,Active,Asia-Pac,JPY,Orange,Japan
39120,ysomeya@indeed.com,Tim Someya,Rep,Active,Asia-Pac,JPY,Apple,Japan
10576,hnagai@indeed.com,Daichi Nagai,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
16954,wyoshinuma@indeed.com,Vadim Yoshinuma,Rep,Active,Asia-Pac,JPY,Grape,Japan
22352,mmiyazumi@indeed.com,Sarah Miyazumi,Rep,Active,Asia-Pac,JPY,Cherry,Japan
36278,mshiraishi@indeed.com,Emily Shiraishi,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
36277,karima@indeed.com,Paul Arima,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
38803,kmanabe@indeed.com,Saly Manabe,Rep,Active,Asia-Pac,JPY,Orange,Japan
6226,koheik@indeed.com,Solina Komaki,Rep,Active,Asia-Pac,JPY,Apple,Japan
11911,akimura@indeed.com,Laura Kimura,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
16266,mmiyako@indeed.com,Shumpei Miyako,Rep,Active,Asia-Pac,JPY,Grape,Japan
35516,dkukita@indeed.com,Rob Kukita,Rep,Active,Asia-Pac,JPY,Cherry,Japan
35488,nkobayakawa@indeed.com,Joseph Kobayakawa,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
38808,kyambe@indeed.com,Shogo Yambe,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
7508,koyama@indeed.com,Marilyn Oyama,Rep,Active,Asia-Pac,JPY,Orange,Japan
10581,hmurayama@indeed.com,Juliette Murayama,Rep,Active,Asia-Pac,JPY,Apple,Japan
13300,nshinoda@indeed.com,Kayode Shinoda,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
31313,mkawamata@indeed.com,Casey Kawamata,Rep,Active,Asia-Pac,JPY,Grape,Japan
35497,hkawaguchi@indeed.com,Anna Kawaguchi,Rep,Active,Asia-Pac,JPY,Cherry,Japan
38804,kahoa@indeed.com,Chris Arima,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
5944,takahiro@indeed.com,Bruno Uyama,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
6235,koheiy@indeed.com,Lauren Yamashita,Rep,Active,Asia-Pac,JPY,Orange,Japan
6544,harukaw@indeed.com,Masayoshi Wako,Rep,Active,Asia-Pac,JPY,Apple,Japan
10232,ysaito@indeed.com,Vincenzo Saito,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
35907,kozawa@indeed.com,Kenji Ozawa,Rep,Active,Asia-Pac,JPY,Grape,Japan
36310,skayano@indeed.com,Fred Kayano,Rep,Active,Asia-Pac,JPY,Cherry,Japan
8571,taiki@indeed.com,Gor Sone,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
10583,hsuenaga@indeed.com,Ryan Suenaga,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
18571,ykuzu@indeed.com,Vincent Kuzu,Rep,Active,Asia-Pac,JPY,Orange,Japan
30457,nsugimoto@indeed.com,Akacia Sugimoto,Rep,Active,Asia-Pac,JPY,Apple,Japan
33080,jharada@indeed.com,Tim Harada,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
38817,yutos@indeed.com,Jordan Sato,Rep,Active,Asia-Pac,JPY,Grape,Japan
21324,rfujimaki@indeed.com,Scott Fujimaki,Rep,Active,Asia-Pac,JPY,Cherry,Japan
23529,inakamura@indeed.com,Sophie Nakamura,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
35380,satanaka@indeed.com,Anthony Tanaka,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
35909,tnakada@indeed.com,Jacob Nakada,Rep,Active,Asia-Pac,JPY,Orange,Japan
38800,ytakano@indeed.com,John Takano,Rep,Active,Asia-Pac,JPY,Apple,Japan
4691,atsushi@indeed.com,Mayu Hamasaki,Director,Active,Asia-Pac,JPY,Pineapple,Japan
7500,yuumo@indeed.com,Mario Hirata,Director,Active,Asia-Pac,JPY,Grape,Japan
38825,reom@indeed.com, Miura,Rep,Active,Asia-Pac,JPY,Cherry,Japan
3522,ryom@indeed.com,Florian Miyazawa,Director,Active,Asia-Pac,JPY,Strawberry,Japan
7981,takatok@indeed.com,Brandon Kato,Director,Active,Asia-Pac,JPY,Blueberry,Japan
10599,tishii@indeed.com,Sander Ishii,Director,Active,Asia-Pac,JPY,Orange,Japan
15205,sogura@indeed.com,Nobuya Ogura,Director,Active,Asia-Pac,JPY,Apple,Japan
18530,ssanbonmatsu@indeed.com,Bridget Sanbonmatsu,Director,Active,Asia-Pac,JPY,Pineapple,Japan
23557,tatsuyan@contractor.indeed.com,Keith Nakazawa,Rep,Active,Asia-Pac,JPY,Grape,Japan
23559,rtomita@contractor.indeed.com,Alan Tomita,Rep,Active,Asia-Pac,JPY,Cherry,Japan
26336,kokumura@contractor.indeed.com,Timothy Okumura,Rep,Active,Asia-Pac,JPY,Strawberry,Japan
26337,naokos@contractor.indeed.com,Allison Kawashima,Rep,Active,Asia-Pac,JPY,Blueberry,Japan
26338,mfukui@contractor.indeed.com,Lisa Fukui,Rep,Active,Asia-Pac,JPY,Orange,Japan
26334,mkitahara@contractor.indeed.com,Mayte Kitahara,Rep,Active,Asia-Pac,JPY,Apple,Japan
2084,ryouichi@indeed.com,Whitney Inoue,Director,Active,Asia-Pac,JPY,Pineapple,Japan
5911,rinay@indeed.com,Praveen Yamashita,Director,Active,Asia-Pac,JPY,Grape,Japan
9776,jsudo@indeed.com,David Sudo,Director,Active,Asia-Pac,JPY,Cherry,Japan
12321,ytorii@indeed.com,Mikayla Torii,Director,Active,Asia-Pac,JPY,Strawberry,Japan
12832,gmiyazawa@indeed.com,Maxwell Miyazawa,Director,Active,Asia-Pac,JPY,Blueberry,Japan
29643,avineski@indeed.com,Eimear Limberger,Rep,Active,The Americas,MXN,Orange,Mexico
31794,zcpgallardo@indeed.com,Andy Christinna,Rep,Active,The Americas,MXN,Apple,Mexico
39150,elizabethm@indeed.com,Brooklyn Moore,Rep,Active,The Americas,MXN,Pineapple,Mexico
13241,rchavira@indeed.com,Martin Ruiz,Rep,On Leave,The Americas,MXN,Grape,Mexico
16666,eromero@indeed.com,Courtney Romero,Rep,Active,The Americas,MXN,Cherry,Mexico
23697,jarodriguez@indeed.com,Michael Antonio,Rep,Active,The Americas,MXN,Strawberry,Mexico
24331,zperez@indeed.com,Frenky Perez,Rep,Active,The Americas,MXN,Blueberry,Mexico
24944,fgstanford@indeed.com,Quentin Stanford,Rep,Active,The Americas,MXN,Orange,Mexico
25546,uandrade@indeed.com,Alejandra Andrade,Rep,Active,The Americas,MXN,Apple,Mexico
28586,gmcdonald@indeed.com,Dustin McDonald,Rep,Active,The Americas,MXN,Pineapple,Mexico
19671,etorres@indeed.com,Paisley Torres,Rep,Active,The Americas,MXN,Grape,Mexico
34491,davidmr@indeed.com,Christopher Manzur,Rep,Active,The Americas,MXN,Cherry,Mexico
39198,elahdioa@indeed.com,Lisa Aliaga,Rep,Active,The Americas,MXN,Strawberry,Mexico
39285,igonzalez@indeed.com,Abdelhak Gonzalez,Rep,Active,The Americas,MXN,Blueberry,Mexico
40331,gmorales@indeed.com,Hailey-Jade Morales,Rep,Active,The Americas,MXN,Orange,Mexico
35438,dtagle@indeed.com,Katie Tagle,Rep,Active,The Americas,MXN,Apple,Mexico
33772,etanus@indeed.com,Sarina Tanus,Rep,Active,The Americas,MXN,Pineapple,Mexico
33778,emayorga@indeed.com,Darren Mayorga,Rep,Active,The Americas,MXN,Grape,Mexico
34879,jzmoreno@indeed.com,Joe Zapien,Rep,Active,The Americas,MXN,Cherry,Mexico
39088,galfonsozava@indeed.com,Jessica Zavala,Rep,Active,The Americas,MXN,Strawberry,Mexico
39137,rpenalosa@indeed.com,Jacqueline Penalosa,Rep,Active,The Americas,MXN,Blueberry,Mexico
6623,tkaiser@indeed.com,Lisa Kaiser,Director,Active,EMEA,EUR,Orange,Switzerland
11873,mscholz@indeed.com,Kevin Scholz,Director,Active,EMEA,EUR,Apple,Germany
14424,davoss@indeed.com,Andrew Voss,Director,Active,EMEA,EUR,Pineapple,Germany
25434,nkastner@indeed.com,Zehra Kastner,Director,Active,EMEA,EUR,Grape,Germany
1571,juergen@indeed.com,Nicole Urbals,Director,Active,EMEA,EUR,Cherry,Germany
2259,klaus@indeed.com,Michael Ehrcke,Director,Active,EMEA,EUR,Strawberry,Germany
5897,christiant@indeed.com,Tatiana Tillmans,Director,Active,EMEA,EUR,Blueberry,Germany
7881,aschemann@indeed.com,Keisuke Aschemann,Director,Active,EMEA,EUR,Orange,Germany
7992,thun@indeed.com,Paul Thun,Director,Active,EMEA,EUR,Apple,Germany
10889,upoley@indeed.com,David Poley,Director,Active,EMEA,EUR,Pineapple,Germany
25424,lgronau@indeed.com,Yoshimi Gronau,Director,Active,EMEA,EUR,Grape,Germany
26618,jrichter@indeed.com,Kelly Richter,Director,Active,EMEA,EUR,Cherry,Germany
2336,aspence@indeed.com,Toby Spence,Rep,Active,The Americas,CAD,Strawberry,Canada
3773,nraza@indeed.com,Rose Raza,Rep,Active,The Americas,CAD,Blueberry,Canada
5374,ihabe@indeed.com,Charlie El-Cherkaoui,Rep,Active,The Americas,CAD,Orange,Canada
14957,jfuglewicz@indeed.com,Michael Fuglewicz,Rep,Active,The Americas,CAD,Apple,Canada
16304,jpetridis@indeed.com,Preety Petridis,Rep,Active,The Americas,CAD,Pineapple,Canada
18956,alabarre@indeed.com,Lyka Labarre,Rep,Active,The Americas,CAD,Grape,Canada
6539,hiroaki@indeed.com,Alex Horiguchi,Director,Active,Asia-Pac,JPY,Cherry,Japan
7498,tryuhan@indeed.com,Ryan Ryuhan,Director,Active,Asia-Pac,JPY,Strawberry,Japan
7990,kishida@indeed.com,Eoin Ishida,Director,Active,Asia-Pac,JPY,Blueberry,Japan
3592,ryota@indeed.com,Dounia Samizo,Director,Active,Asia-Pac,JPY,Orange,Japan
5848,thomma@indeed.com,Lucas Homma,Director,Active,Asia-Pac,JPY,Apple,Japan
5797,kentaro@indeed.com,Gerardo Ando,Director,Active,Asia-Pac,JPY,Pineapple,Japan
9781,yniidoi@indeed.com,Anja Niidoi,Director,Active,Asia-Pac,JPY,Grape,Japan
10230,kkanda@indeed.com,Eric Kanda,Director,Active,Asia-Pac,JPY,Cherry,Japan
10580,ksakuragi@indeed.com,Kanae Sakuragi,Director,Active,Asia-Pac,JPY,Strawberry,Japan
3521,ryoa@indeed.com,Dana Aihara,Director,Active,Asia-Pac,JPY,Blueberry,Japan
8245,yomori@indeed.com,Sydney Omori,Director,Active,Asia-Pac,JPY,Orange,Japan
8787,hayato@indeed.com,Hirotoshi Yoshida,Director,Active,Asia-Pac,JPY,Apple,Japan
21410,misatok@indeed.com,Tobi Koga,Director,Active,Asia-Pac,JPY,Pineapple,Japan
38827,yoheim@indeed.com,Masashi Miura,Rep,Active,Asia-Pac,JPY,Grape,Japan
38826,yumit@indeed.com,Jerome Takeuchi,Rep,Active,Asia-Pac,JPY,Cherry,Japan
2763,kimb@indeed.com,Louis Bohinick,Director,Active,The Americas,USD,Strawberry,US
34631,ajhaveri@indeed.com,Casey Jhaveri,Director,Active,The Americas,USD,Blueberry,US
38608,tfreeth@indeed.com,Rene Freeth,Director,Active,The Americas,USD,Orange,US
40121,kekato@indeed.com,Deborah Kato,Rep,Active,Asia-Pac,JPY,Apple,Japan
40141,rsato@indeed.com,Andrew Sato,Rep,Active,Asia-Pac,JPY,Pineapple,Japan
40135,inemoto@indeed.com,Allen Nemoto,Rep,Active,Asia-Pac,JPY,Grape,Japan
35559,christofferms@indeed.com,Gokhan Meier,Director,Active,EMEA,EUR,Cherry,Next Gen
3939,justinva@indeed.com,Diana van,Rep,Active,EMEA,EUR,Strawberry,Sweden
13067,kbrennan@indeed.com,Andrew Brennan,Rep,Active,EMEA,EUR,Blueberry,Sweden
14114,klukaszewski@indeed.com,Ian Lukaszewski,Rep,Active,EMEA,EUR,Orange,Poland
17273,kgrafandresen@indeed.com,Dominic Graf-Andresen,Director,Active,EMEA,EUR,Apple,Next Gen
4560,tomas@indeed.com,Terry Lepp,Rep,Active,EMEA,EUR,Pineapple,Sweden
303,catherineo@indeed.com,Domenico O'Sullivan,Director,Active,The Americas,USD,Grape,US
1534,jodi@indeed.com,Alex Kasten,Director,Active,The Americas,CAD,Cherry,Canada
3843,sethw@indeed.com,Daniel Weingarten,Director,Active,The Americas,USD,Strawberry,US
7817,tnelan@indeed.com,Shelly Nelan,Director,Active,The Americas,USD,Blueberry,US
1518,chrisw@indeed.com,Yuta Woodford,Director,Active,EMEA,GBP,Orange,UK
2775,hmccarthy@indeed.com,Kotaro McCarthy,Director,Active,EMEA,GBP,Apple,UK
2909,donnam@indeed.com,Lexi McCarthy,Director,Active,EMEA,GBP,Pineapple,UK
3423,daisy@indeed.com,Stewart Dowden,Director,Active,EMEA,GBP,Grape,UK
6665,jcluett@indeed.com,Erica Cluett,Director,Active,EMEA,GBP,Cherry,UK
10734,katward@indeed.com,Kanemori Ward,Director,Active,EMEA,GBP,Strawberry,UK
6930,agnieszka@indeed.com,Joe Michnicz,Rep,Active,EMEA,EUR,Blueberry,Poland
35141,khajscewicz@indeed.com,Sarah Hajscewicz,Director,Active,EMEA,EUR,Orange,Next Gen
10966,sbanaszak@indeed.com,Jochen Banaszak,Rep,Active,EMEA,EUR,Apple,Poland
21344,rsoswa@indeed.com,Sherry Soswa,Rep,Active,EMEA,EUR,Pineapple,Poland
35387,asnakamura@indeed.com,Scott Nakamura,Rep,Active,Asia-Pac,JPY,Grape,Japan
39022,yshibano@indeed.com,Pravesh Shibano,Rep,Active,Asia-Pac,JPY,Cherry,Japan
30408,jpcpereira@indeed.com,Kazutaka Pereira,Rep,Active,EMEA,EUR,Strawberry,Portugal
2860,svickers@indeed.com,Sokratis Vickers,Director,Active,EMEA,GBP,Blueberry,UK
38580,ghardeemoore@indeed.com,Clare Hardee-Moore,Director,Active,EMEA,GBP,Orange,UK
